year,round,event_name,country,event_date,circuit,driver_abbreviation,driver_number,constructor,grid_position,finish_position,points,dnf,status,q_position,q1_time,q2_time,q3_time,sprint_position,sprint_points
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,HUL,27,Renault,13.0,8.0,4.0,0,+1 Lap,13.0,90.865,90.544,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,NOR,4,McLaren,5.0,9.0,2.0,0,+1 Lap,5.0,90.989,90.019,89.418,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,GAS,10,Red Bull Racing,9.0,10.0,1.0,0,+1 Lap,9.0,91.152,90.421,90.184,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,RIC,3,Renault,8.0,11.0,0.0,0,+1 Lap,8.0,90.954,90.369,89.918,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,PER,11,Racing Point,14.0,12.0,0.0,0,+1 Lap,14.0,90.964,90.738,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,STR,18,Racing Point,17.0,13.0,0.0,0,+1 Lap,18.0,91.726,,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,KVY,26,Toro Rosso,19.0,14.0,0.0,0,+1 Lap,16.0,91.564,,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,ALB,23,Toro Rosso,11.0,15.0,0.0,0,+1 Lap,11.0,91.445,90.461,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,GIO,99,Alfa Romeo Racing,10.0,16.0,0.0,0,+1 Lap,10.0,91.18,90.408,93.42,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,MAG,20,Haas F1 Team,15.0,17.0,0.0,0,+1 Lap,15.0,91.166,91.44,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,KUB,88,Williams,18.0,18.0,0.0,0,+2 Laps,20.0,93.205,,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,RUS,63,Williams,20.0,19.0,0.0,0,+2 Laps,19.0,92.789,,,,0.0
2019,8,French Grand Prix,France,2019-06-23 00:00:00,French Grand Prix,GRO,8,Haas F1 Team,16.0,20.0,0.0,1,Retired,17.0,91.626,,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,VER,33,Red Bull Racing,2.0,1.0,26.0,0,Finished,3.0,63.807,63.835,63.439,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,LEC,16,Ferrari,1.0,2.0,18.0,0,Finished,1.0,64.138,63.378,63.003,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,BOT,77,Mercedes,3.0,3.0,15.0,0,Finished,4.0,64.084,63.863,63.537,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,VET,5,Ferrari,9.0,4.0,12.0,0,Finished,10.0,64.43,63.667,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,HAM,44,Mercedes,4.0,5.0,10.0,0,Finished,2.0,63.818,63.803,63.262,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,NOR,4,McLaren,5.0,6.0,8.0,0,+1 Lap,6.0,64.361,64.211,64.099,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,GAS,10,Red Bull Racing,8.0,7.0,6.0,0,+1 Lap,9.0,64.412,63.988,64.199,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,SAI,55,McLaren,19.0,8.0,4.0,0,+1 Lap,15.0,64.453,73.601,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,RAI,7,Alfa Romeo Racing,6.0,9.0,2.0,0,+1 Lap,7.0,64.615,64.056,64.166,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,GIO,99,Alfa Romeo Racing,7.0,10.0,1.0,0,+1 Lap,8.0,64.45,64.194,64.179,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,PER,11,Racing Point,13.0,11.0,0.0,0,+1 Lap,16.0,64.789,,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,RIC,3,Renault,12.0,12.0,0.0,0,+1 Lap,14.0,64.647,64.79,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,HUL,27,Renault,15.0,13.0,0.0,0,+1 Lap,12.0,64.733,64.516,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,STR,18,Racing Point,14.0,14.0,0.0,0,+1 Lap,17.0,64.832,,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,ALB,23,Toro Rosso,18.0,15.0,0.0,0,+1 Lap,13.0,64.708,64.665,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,GRO,8,Haas F1 Team,11.0,16.0,0.0,0,+1 Lap,11.0,64.552,64.49,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,KVY,26,Toro Rosso,16.0,17.0,0.0,0,+1 Lap,18.0,65.324,,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,RUS,63,Williams,20.0,18.0,0.0,0,+2 Laps,19.0,65.904,,,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,MAG,20,Haas F1 Team,10.0,19.0,0.0,0,+2 Laps,5.0,64.778,64.466,64.072,,0.0
2019,9,Austrian Grand Prix,Austria,2019-06-30 00:00:00,Austrian Grand Prix,KUB,88,Williams,17.0,20.0,0.0,0,+3 Laps,20.0,66.206,,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,HAM,44,Mercedes,2.0,1.0,26.0,0,Finished,2.0,85.513,85.84,85.099,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,BOT,77,Mercedes,1.0,2.0,18.0,0,Finished,1.0,85.75,85.672,85.093,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,LEC,16,Ferrari,3.0,3.0,15.0,0,Finished,3.0,85.533,85.546,85.172,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,GAS,10,Red Bull Racing,5.0,4.0,12.0,0,Finished,5.0,86.273,86.038,85.59,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,VER,33,Red Bull Racing,4.0,5.0,10.0,0,Finished,4.0,85.7,85.848,85.276,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,SAI,55,McLaren,13.0,6.0,8.0,0,Finished,13.0,86.203,86.578,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,RIC,3,Renault,7.0,7.0,6.0,0,Finished,7.0,86.428,86.283,86.182,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,RAI,7,Alfa Romeo Racing,12.0,8.0,4.0,0,Finished,12.0,86.558,86.546,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,KVY,26,Toro Rosso,17.0,9.0,2.0,0,Finished,17.0,86.721,,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,HUL,27,Renault,10.0,10.0,1.0,0,Finished,10.0,86.568,86.397,86.386,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,NOR,4,McLaren,8.0,11.0,0.0,0,Finished,8.0,86.079,86.385,86.224,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,ALB,23,Toro Rosso,9.0,12.0,0.0,0,Finished,9.0,86.482,86.403,86.345,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,STR,18,Racing Point,18.0,13.0,0.0,0,Finished,18.0,86.762,,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,RUS,63,Williams,19.0,14.0,0.0,0,+1 Lap,19.0,87.789,,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,KUB,88,Williams,20.0,15.0,0.0,0,+1 Lap,20.0,88.257,,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,VET,5,Ferrari,6.0,16.0,0.0,0,+1 Lap,6.0,85.898,86.023,85.787,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,PER,11,Racing Point,15.0,17.0,0.0,0,+1 Lap,15.0,86.649,86.928,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,GIO,99,Alfa Romeo Racing,11.0,18.0,0.0,1,Spun off,11.0,86.449,86.519,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,GRO,8,Haas F1 Team,14.0,19.0,0.0,1,Collision,14.0,86.347,86.757,,,0.0
2019,10,British Grand Prix,Great Britain,2019-07-14 00:00:00,British Grand Prix,MAG,20,Haas F1 Team,16.0,20.0,0.0,1,Collision,16.0,86.662,,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,VER,33,Red Bull Racing,2.0,1.0,26.0,0,Finished,2.0,72.593,72.427,72.113,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,VET,5,Ferrari,20.0,2.0,18.0,0,Finished,20.0,,,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,KVY,26,Toro Rosso,14.0,3.0,15.0,0,Finished,14.0,73.278,73.135,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,STR,18,Racing Point,15.0,4.0,12.0,0,Finished,15.0,73.256,73.45,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,SAI,55,McLaren,7.0,5.0,10.0,0,Finished,7.0,73.221,72.632,72.897,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,ALB,23,Toro Rosso,16.0,6.0,8.0,0,Finished,17.0,73.461,,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,GRO,8,Haas F1 Team,6.0,7.0,6.0,0,Finished,6.0,73.146,72.769,72.851,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,MAG,20,Haas F1 Team,12.0,8.0,4.0,0,Finished,12.0,73.103,72.789,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,HAM,44,Mercedes,1.0,9.0,2.0,0,Finished,1.0,72.852,72.149,71.767,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,KUB,88,Williams,18.0,10.0,1.0,0,Finished,19.0,74.839,,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,RUS,63,Williams,17.0,11.0,0.0,0,Finished,18.0,74.721,,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,RAI,7,Alfa Romeo Racing,5.0,12.0,0.0,0,Finished,5.0,73.066,72.519,72.538,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,GIO,99,Alfa Romeo Racing,11.0,13.0,0.0,0,Finished,11.0,73.17,72.786,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,GAS,10,Red Bull Racing,4.0,14.0,0.0,1,Collision,4.0,72.991,72.385,72.522,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,BOT,77,Mercedes,3.0,15.0,0.0,1,Accident,3.0,73.075,72.424,72.129,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,HUL,27,Renault,9.0,16.0,0.0,1,Accident,9.0,73.186,72.766,73.126,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,LEC,16,Ferrari,10.0,17.0,0.0,1,Accident,10.0,72.229,72.344,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,NOR,4,McLaren,19.0,18.0,0.0,1,Power loss,16.0,73.333,,,,0.0
2019,11,German Grand Prix,Germany,2019-07-28 00:00:00,German Grand Prix,RIC,3,Renault,13.0,19.0,0.0,1,Exhaust,13.0,73.131,72.799,,,0.0
